No_month,year,month,States,Sum_of_Series_Complete_Yes,Sum_of_Administered_Dose1_Pop_Pct,Sum_of_Series_Complete_Pop_Pct,Sum_of_Series_Complete_Janssen,Sum_of_Series_Complete_Moderna,Sum_of_Series_Complete_Pfizer,Sum_of_Administered_Janssen,Sum_of_Administered_Moderna,Sum_of_Administered_Pfizer,Personal_income_average_monthly,COVID_death_rate,COVID-19,Death
15,2021,5,Missouri,409140,0.4220,0.3440,148262,810973,1151566,147708,1824282,2707135,4572,0.0181,194,10700
15,2021,5,Montana,815245,0.4520,0.3830,30437,183510,195111,31144,400165,435544,3965,0.0071,12,1699
15,2021,5,Nebraska,1137530,0.4820,0.4210,61361,318893,434101,61074,688600,941595,4290,0.0184,46,2494
15,2021,5,Nevada,659425,0.4560,0.3690,103211,460465,573846,105103,1035368,1369764,4680,0.0245,110,4483
15,2021,5,New Hampshire,4336841,0.5970,0.4850,53556,276596,329249,52213,595930,737597,5451,0.0057,11,1924
15,2021,5,New Jersey,1004336,0.6040,0.4880,355934,1746522,2234347,353104,3861769,4895066,6643,0.0469,504,10735
15,2021,5,New Mexico,9121213,0.5780,0.4790,62030,424194,517249,63158,958412,1127326,4151,0.0211,65,3082
15,2021,5,New York,3790076,0.5580,0.4690,780291,3652895,4687183,825780,8142066,10700241,8099,0.0427,987,23119
15,2021,5,North Carolina,278948,0.4340,0.3610,272557,1484282,2033200,275484,3338425,4541711,4927,0.0328,454,13859
15,2021,5,North Dakota,4704437,0.4220,0.3660,22915,117983,138049,25771,267281,321491,4494,0.0102,11,1076
15,2021,5,Ohio,1335445,0.4590,0.4020,374738,1899258,2427218,388178,4162384,5346351,4758,0.0283,535,18922
15,2021,5,Oklahoma,1913354,0.4160,0.3370,84030,606517,644872,85266,1381793,1492030,4069,0.0184,118,6405
15,2021,5,Oregon,5583035,0.5490,0.4540,145057,756464,1011407,146064,1662627,2262300,5079,0.0326,204,6251
15,2021,5,Pennsylvania,548312,0.5840,0.4360,476969,2253815,2851987,472412,5344058,6771085,5313,0.0439,880,20055
15,2021,5,Rhode Island,1738713,0.6100,0.5180,43712,217068,287522,43789,472887,646880,5074,0.0083,12,1446
15,2021,5,South Carolina,375451,0.4090,0.3380,124747,670243,943513,127619,1545402,2100832,4147,0.0237,198,8360
15,2021,5,South Dakota,2170771,0.4820,0.4240,23007,166367,186064,22770,349803,403555,4039,0.0086,10,1163
15,2021,5,Tennessee,10295840,0.3920,0.3180,136629,887387,1144111,140431,2038658,2664467,4667,0.0339,429,12670
15,2021,5,Texas,1041920,0.4430,0.3550,847377,4244268,5203528,866479,9756907,12366671,5464,0.0346,1195,34503
15,2021,5,Utah,349392,0.4530,0.3250,105651,417929,518339,109479,1102489,1377379,4615,0.0124,40,3224
15,2021,5,Vermont,3850933,0.7050,0.5600,32283,142320,174589,33268,334948,405338,4455,0.0000,0,808
15,2021,5,Virginia,2594334,0.5530,0.4510,290773,1496876,2062597,294489,3322597,4737343,5568,0.0298,329,11022
15,2021,5,Washington,3552692,0.5110,0.4460,207094,1050900,1336091,214371,2308447,2958021,6673,0.0276,273,9890
15,2021,5,West Virginia,609868,0.5680,0.4670,294708,1426617,1830081,296868,3150398,4201677,3948,0.0361,132,3660
15,2021,5,Wisconsin,184222,0.4070,0.3400,29381,282379,297982,28512,621952,665285,4537,0.0201,164,8165
15,2021,5,Wyoming,1594625,0.3700,0.3180,13560,85204,85409,14231,192026,189151,4130,0.0000,0,773
16,2021,6,Alabama,313709,0.3990,0.3250,114215,715501,764788,111637,1560266,1678700,4316,0.0103,113,11019
16,2021,6,Alaska,2929104,0.4900,0.4290,23038,129299,161335,24809,279151,354543,4875,0.0000,0,892
16,2021,6,Arizona,1029530,0.4960,0.4020,210002,1203060,1514074,217647,2782860,3490041,4983,0.0132,173,13099
16,2021,6,Arkansas,19679334,0.4180,0.3410,74836,470138,484397,76644,1039420,1113190,4147,0.0166,122,7329
16,2021,6,California,2984290,0.6140,0.4980,1537008,7646219,10494092,1550221,17319209,23767831,7033,0.0082,438,53344
16,2021,6,Colorado,2162465,0.5790,0.5180,216675,1204802,1561827,220025,2583042,3382718,5785,0.0238,201,8447
16,2021,6,Connecticut,487131,0.6700,0.6070,173068,807311,1181925,173289,1703598,2527998,6825,0.0000,0,6276
16,2021,6,Delaware,368531,0.5810,0.5000,43680,185171,258073,44379,416074,578277,5477,0.0000,0,1739
16,2021,6,Florida,3884556,0.5360,0.4580,993195,3751083,5082679,1009485,8474378,11531025,4784,0.0174,820,47140
16,2021,6,Georgia,732461,0.4330,0.3660,217557,1613519,2053019,220458,3581210,4620360,5191,0.0124,221,17753
16,2021,6,Hawaii,643991,0.6980,0.5170,36531,255650,422196,36080,588918,959411,4728,0.0000,0,2250
16,2021,6,Idaho,5849947,0.3950,0.3600,50377,264149,329180,50541,569637,702494,3926,0.0104,32,3087
16,2021,6,Illinois,2686766,0.5940,0.4620,454177,2210534,3181766,454990,5121077,7384797,6010,0.0159,332,20836
16,2021,6,Indiana,1513342,0.4460,0.3990,192375,1031666,1457280,195732,2206048,3169059,4446,0.0155,202,13052
16,2021,6,Iowa,1220611,0.5140,0.4800,123268,624903,765082,125742,1289106,1620155,4351,0.0064,36,5641
16,2021,6,Kansas,1942407,0.4910,0.4190,82130,514211,624012,82334,1092476,1308659,4273,0.0073,39,5352
16,2021,6,Kentucky,1607808,0.4950,0.4350,161158,810617,970055,164698,1747620,2081419,4182,0.0139,139,9984
16,2021,6,Louisiana,819500,0.3810,0.3460,117740,708057,781440,123673,1529630,1685012,4234,0.0104,106,10145
16,2021,6,Maine,3385600,0.6630,0.6100,103312,327721,388364,104875,682680,816971,4333,0.0000,0,2974
16,2021,6,Maryland,4243952,0.6190,0.5600,256131,1263725,1863800,263760,2672319,3933645,6006,0.0103,97,9407
16,2021,6,Massachusetts,4701047,0.7040,0.6160,290586,1628717,2324589,289840,3533972,5012814,7505,0.0070,76,10914
16,2021,6,Michigan,2920597,0.5140,0.4710,329884,1860480,2509979,324522,3873717,5224425,5005,0.0180,341,18973
16,2021,6,Minnesota,885782,0.5700,0.5180,261701,1088636,1570095,260399,2303859,3302402,5590,0.0122,107,8773
16,2021,6,Mississippi,2397550,0.3620,0.2980,55406,399631,430703,56286,882319,969934,3514,0.0126,87,6920
16,2021,6,Missouri,458067,0.4490,0.3910,169632,892342,1335487,169144,1947414,2994572,4572,0.0197,278,14135
16,2021,6,Montana,922579,0.4770,0.4290,36909,197881,223068,37947,422472,479041,3965,0.0000,0,2168
16,2021,6,Nebraska,1291822,0.5170,0.4770,68531,354514,498514,68267,742369,1051502,4290,0.0032,10,3171
16,2021,6,Nevada,755791,0.4970,0.4190,121551,497397,672862,123580,1091894,1560611,4680,0.0183,117,6383
16,2021,6,New Hampshire,4897515,0.6200,0.5560,58006,312979,384779,56779,642757,815808,5451,0.0000,0,2374
16,2021,6,New Jersey,1142420,0.6280,0.5510,375449,1882781,2639234,370466,3993654,5477345,6643,0.0101,138,13612
16,2021,6,New Mexico,10508196,0.6290,0.5450,80776,474054,586518,82227,1046078,1248378,4151,0.0093,36,3863
16,2021,6,New York,4377936,0.6000,0.5400,894628,4043410,5569076,945307,8728448,12111655,8099,0.0126,365,29033
16,2021,6,North Carolina,295725,0.4860,0.4170,336841,1671029,2370024,343401,3698335,5222480,4927,0.0184,232,12587
16,2021,6,North Dakota,5227519,0.4380,0.3880,25331,123006,147387,28312,274994,338600,4494,0.0000,0,1278
16,2021,6,Ohio,1518992,0.4820,0.4470,414196,2048913,2760441,429239,4381217,5861517,4758,0.0136,318,23441
16,2021,6,Oklahoma,2223826,0.4480,0.3840,94884,654357,769714,96347,1457030,1713901,4069,0.0125,104,8314
16,2021,6,Oregon,6345433,0.5850,0.5270,170145,852571,1200557,172173,1800953,2541875,5079,0.0133,110,8276
16,2021,6,Pennsylvania,623797,0.6270,0.4960,537395,2503367,3304347,534158,5757721,7581672,5313,0.0135,332,24671
16,2021,6,Rhode Island,1991900,0.6460,0.5890,46721,238602,338456,46790,505452,723729,5074,0.0000,0,1762
16,2021,6,South Carolina,401431,0.4430,0.3870,144918,761903,1084858,147645,1697037,2344291,4147,0.0094,99,10554
16,2021,6,South Dakota,2415814,0.5050,0.4540,25984,172088,203344,25815,358905,434554,4039,0.0000,0,1552
16,2021,6,Tennessee,11932087,0.4170,0.3540,155522,955620,1301114,160396,2155658,2944542,4667,0.0122,186,15238
16,2021,6,Texas,1196468,0.4820,0.4120,976730,4715688,6239001,1000782,10524420,14160317,5464,0.0168,746,44512
16,2021,6,Utah,409254,0.4870,0.3730,119014,456194,621258,123317,1161036,1563457,4615,0.0100,42,4196
16,2021,6,Vermont,4422065,0.7390,0.6560,37291,161597,210149,38624,359624,452701,4455,0.0000,0,1168
16,2021,6,Virginia,2879461,0.5910,0.5180,324525,1643058,2453729,328968,3541016,5358175,5568,0.0102,144,14148
16,2021,6,Washington,4150522,0.5360,0.4950,227599,1140567,1511006,235261,2438822,3231759,6673,0.0148,195,13142
16,2021,6,West Virginia,666545,0.6120,0.5450,346036,1604907,2197981,348914,3426704,4782905,3948,0.0137,58,4238
16,2021,6,Wisconsin,198958,0.4360,0.3720,35141,299057,332152,34097,654565,728660,4537,0.0062,64,10394
16,2021,6,Wyoming,1683584,0.3920,0.3440,15656,90150,93098,16719,201119,203684,4130,0.0000,0,907
17,2021,7,Alabama,333092,0.4320,0.3430,123510,743878,815977,120680,1645371,1821120,4316,0.0215,254,11818
17,2021,7,Alaska,3294048,0.5150,0.4550,26386,133838,172824,28437,289116,379706,4875,0.0000,0,948
17,2021,7,Arizona,1097775,0.5310,0.4530,245851,1322980,1722287,254772,2983282,3852578,4983,0.0237,288,12127
17,2021,7,Arkansas,20870533,0.4680,0.3640,83668,493349,520575,85526,1119551,1236686,4147,0.0572,406,7097
17,2021,7,California,3134331,0.6480,0.5280,1650023,7957158,11260672,1665648,17989307,25476116,7033,0.0162,786,48494
17,2021,7,Colorado,2256204,0.6030,0.5440,230231,1243991,1658894,234179,2655303,3579861,5785,0.0266,191,7180
17,2021,7,Connecticut,513528,0.6990,0.6330,184870,830651,1240469,185623,1752510,2653521,6825,0.0000,0,5415
17,2021,7,Delaware,386475,0.6070,0.5270,46336,193567,273287,47203,431785,610463,5477,0.0000,0,1673
17,2021,7,Florida,4104779,0.5770,0.4890,1088401,3893003,5495037,1106741,8823910,12552853,4784,0.0362,1969,54334
17,2021,7,Georgia,758152,0.4630,0.3870,234411,1678380,2190766,237878,3736606,4963494,5191,0.0155,296,19050
17,2021,7,Hawaii,668198,0.7140,0.5350,40115,261415,438535,39587,597740,987906,4728,0.0000,0,2173
17,2021,7,Idaho,6151554,0.4120,0.3740,55359,270690,341758,55604,584418,732299,3926,0.0195,53,2722
17,2021,7,Illinois,2977432,0.6240,0.4850,485590,2273899,3387169,487389,5267813,7867303,6010,0.0122,216,17743
17,2021,7,Indiana,1565884,0.4720,0.4420,222821,1112785,1635098,227389,2349176,3475428,4446,0.0141,162,11524
17,2021,7,Iowa,1317263,0.5330,0.4960,130724,636259,798791,133295,1312980,1694885,4351,0.0083,41,4915
17,2021,7,Kansas,2035457,0.5330,0.4520,92523,529619,694814,93633,1130192,1478095,4273,0.0261,127,4868
17,2021,7,Kentucky,1716556,0.5210,0.4560,172286,841899,1020439,174675,1817322,2201974,4182,0.0210,192,9143
17,2021,7,Louisiana,853795,0.4240,0.3690,129825,739662,846472,136495,1620921,1887419,4234,0.0308,324,10529
17,2021,7,Maine,3559190,0.6840,0.6350,107240,335006,411404,108984,697562,859366,4333,0.0000,0,2402
17,2021,7,Maryland,4406452,0.6470,0.5890,268686,1309095,1978866,276641,2758990,4169127,6006,0.0074,57,7745
17,2021,7,Massachusetts,4878436,0.7260,0.6390,306099,1671285,2428983,305353,3618033,5219711,7505,0.0067,60,9007
17,2021,7,Michigan,3033637,0.5310,0.4880,346111,1909682,2621871,340613,3967126,5489644,5005,0.0078,126,16139
17,2021,7,Minnesota,1026837,0.5890,0.5380,273063,1115210,1645072,272272,2355452,3454168,5590,0.0072,52,7244
17,2021,7,Mississippi,2541006,0.3980,0.3450,62725,443464,520510,63703,956606,1128670,3514,0.0292,218,7474
17,2021,7,Missouri,473831,0.4890,0.4140,186850,931343,1422678,186009,2059920,3237055,4572,0.0557,728,13081
17,2021,7,Montana,957498,0.4950,0.4430,39467,202422,231703,40605,432530,499672,3965,0.0148,30,2021
17,2021,7,Nebraska,1367562,0.5390,0.4950,71773,362200,522398,71574,760202,1105799,4290,0.0049,14,2845
17,2021,7,Nevada,792278,0.5360,0.4440,133244,513450,720846,135449,1129293,1700337,4680,0.0652,367,5628
17,2021,7,New Hampshire,5187136,0.6470,0.5830,62105,317531,412612,61548,654709,875691,5451,0.0000,0,2010
17,2021,7,New Jersey,1198386,0.6600,0.5840,400133,1970770,2816149,394627,4152257,5833543,6643,0.0108,124,11527
17,2021,7,New Mexico,11109858,0.6550,0.5720,86064,492367,618609,87616,1081538,1313894,4151,0.0073,25,3412
17,2021,7,New York,4590721,0.6310,0.5710,958165,4207301,5942827,1011712,9029832,12902239,8099,0.0079,198,25144
17,2021,7,North Carolina,305794,0.5120,0.4380,357520,1726591,2506557,364006,3823710,5534730,4927,0.0394,262,6644
17,2021,7,North Dakota,5437218,0.4550,0.4010,26989,125450,153354,29996,280088,353481,4494,0.0000,0,1016
17,2021,7,Ohio,1593194,0.4990,0.4650,437044,2108011,2887482,453409,4492150,6126038,4758,0.0103,212,20557
17,2021,7,Oklahoma,2360847,0.4790,0.4030,102321,673871,816950,103881,1511900,1844371,4069,0.0263,217,8265
17,2021,7,Oregon,6694268,0.6070,0.5600,182472,880545,1297185,184959,1849551,2706049,5079,0.0128,91,7129
17,2021,7,Pennsylvania,651498,0.6550,0.5230,573074,2620270,3500492,570326,5979324,7998304,5313,0.0078,162,20887
17,2021,7,Rhode Island,2091278,0.6740,0.6150,48450,246038,356928,48401,519939,760730,5074,0.0000,0,1627
17,2021,7,South Carolina,415448,0.4680,0.4060,155009,795723,1140302,158002,1777379,2474359,4147,0.0128,130,10140
17,2021,7,South Dakota,2670396,0.5280,0.4700,28155,174833,212442,28050,365823,457328,4039,0.0000,0,1250
17,2021,7,Tennessee,12713003,0.4480,0.3910,173866,1035292,1455739,180350,2310067,3246398,4667,0.0166,252,15192
17,2021,7,Texas,1436969,0.5170,0.4380,1078017,4927921,6706346,1106143,10989760,15324184,5464,0.0278,1309,47096
17,2021,7,Utah,421444,0.5210,0.4480,133197,549284,754486,135949,1202838,1666755,4615,0.0279,101,3626
17,2021,7,Vermont,4652774,0.7550,0.6750,39402,164728,217079,40800,365330,466180,4455,0.0000,0,959
17,2021,7,Virginia,3015017,0.6170,0.5450,345382,1696413,2610094,351667,3647450,5678102,5568,0.0080,101,12568
17,2021,7,Washington,4388828,0.5560,0.5180,240382,1175783,1598534,248894,2512500,3401444,6673,0.0145,154,10637
17,2021,7,West Virginia,699786,0.6400,0.5760,374967,1667890,2344040,378424,3544618,5074055,3948,0.0089,26,2923
17,2021,7,Wisconsin,212230,0.4600,0.3900,39389,310239,349926,38230,681231,767925,4537,0.0058,52,8929
17,2021,7,Wyoming,1880276,0.4170,0.3670,17958,94309,99902,19076,209615,218544,4130,0.0292,27,924
18,2021,8,Alabama,345364,0.4980,0.3830,135889,807511,936559,133457,1849987,2152799,4316,0.1311,1643,12530
18,2021,8,Alaska,3485349,0.5420,0.4720,28746,136360,180206,30684,297646,401874,4875,0.0926,81,875
18,2021,8,Arizona,1253068,0.5670,0.4790,264013,1379270,1838701,272228,3137248,4152942,4983,0.0600,771,12852
18,2021,8,Arkansas,22075470,0.5320,0.4150,91919,542253,618422,93676,1234811,1465113,4147,0.1405,944,6717
18,2021,8,California,3278325,0.6890,0.5590,1762251,8225995,12083428,1773484,18711488,27514945,7033,0.0646,3270,50591
18,2021,8,Colorado,2353097,0.6340,0.5690,250214,1272122,1754640,254303,2739206,3825519,5785,0.0421,316,7502
18,2021,8,Connecticut,538656,0.7360,0.6600,197365,851750,1303683,198055,1813095,2810782,6825,0.0253,118,4665
18,2021,8,Delaware,404371,0.6410,0.5530,48548,199927,289787,49173,449586,652385,5477,0.0246,42,1707
18,2021,8,Florida,4376696,0.6380,0.5300,1151874,4096669,6110794,1168315,9519386,14130512,4784,0.1965,10249,52166
18,2021,8,Georgia,782302,0.5090,0.4120,256311,1746039,2372419,257837,3993353,5461756,5191,0.1210,2629,21719
18,2021,8,Hawaii,700251,0.7410,0.5530,44723,264211,455281,44076,606620,1037713,4728,0.0578,134,2317
18,2021,8,Idaho,6489267,0.4420,0.3920,61239,278471,360084,61501,611166,785080,3926,0.0602,212,3524
18,2021,8,Illinois,3116407,0.6600,0.5120,518380,2326999,3638305,529776,5437625,8651093,6010,0.0383,717,18706
18,2021,8,Indiana,1632205,0.5020,0.4630,238625,1138960,1731826,242635,2429493,3724121,4446,0.0500,638,12751
18,2021,8,Iowa,1405739,0.5630,0.5170,138844,647360,845841,141166,1347054,1817283,4351,0.0332,176,5296
18,2021,8,Kansas,2167598,0.5730,0.4830,100310,549243,755844,101597,1183764,1626311,4273,0.0760,391,5143
18,2021,8,Kentucky,1926190,0.5700,0.4850,186717,877093,1102782,189275,1935487,2428818,4182,0.0805,861,10691
18,2021,8,Louisiana,885005,0.4950,0.4140,145158,794821,985600,152318,1795915,2245066,4234,0.1795,1638,9125
18,2021,8,Maine,3717170,0.7160,0.6580,111636,341221,431955,113127,718654,910563,4333,0.0129,34,2643
18,2021,8,Maryland,4546662,0.6820,0.6150,282939,1342449,2089051,288709,2857388,4441530,6006,0.0244,216,8855
18,2021,8,Massachusetts,5043602,0.7530,0.6600,323926,1703387,2519245,322307,3709151,5440465,7505,0.0168,157,9335
18,2021,8,Michigan,3151965,0.5520,0.5050,363030,1943004,2736739,356686,4058975,5769863,5005,0.0237,412,17388
18,2021,8,Minnesota,1123181,0.6180,0.5590,286783,1136686,1727926,285930,2420995,3670237,5590,0.0215,160,7435
18,2021,8,Mississippi,2765619,0.4630,0.3770,68743,464991,589224,69358,1045690,1331218,3514,0.1573,1170,7438
18,2021,8,Missouri,491634,0.5270,0.4510,199606,992971,1572859,197949,2190865,3556463,4572,0.1144,1367,11947
18,2021,8,Montana,1006914,0.5220,0.4600,42742,206595,242062,43772,446823,530753,3965,0.0582,134,2303
18,2021,8,Nebraska,1473532,0.5750,0.5210,76177,371458,558101,75951,788328,1197436,4290,0.0424,120,2831
18,2021,8,Nevada,811451,0.5800,0.4780,142595,530948,799958,145008,1176302,1885095,4680,0.1269,716,5644
18,2021,8,New Hampshire,5457911,0.6710,0.5970,66062,318204,427145,77201,676746,931108,5451,0.0116,24,2067
18,2021,8,New Jersey,1257905,0.6990,0.6140,427303,2034651,2995826,421099,4321138,6262814,6643,0.0280,346,12368
18,2021,8,New Mexico,11696867,0.6990,0.6000,93538,508337,654538,94884,1130481,1412135,4151,0.0595,213,3581
18,2021,8,New York,4860736,0.6740,0.6010,1016865,4320894,6357132,1070016,9344139,13948253,8099,0.0275,715,26031
18,2021,8,North Carolina,317655,0.5570,0.4630,382696,1786849,2691111,389316,4023288,6054489,4927,0.1100,1353,12304
18,2021,8,North Dakota,5657888,0.4820,0.4170,27832,127829,161993,30718,287631,379410,4494,0.0087,11,1261
18,2021,8,Ohio,1734367,0.5250,0.4840,467611,2150559,3034897,483634,4618850,6512122,4758,0.0330,776,23508
18,2021,8,Oklahoma,2448747,0.5330,0.4380,112731,713277,908274,114220,1632166,2082726,4069,0.1125,960,8536
18,2021,8,Oregon,7054540,0.6400,0.5810,200160,898899,1348934,202898,1909919,2856543,5079,0.0714,564,7904
18,2021,8,Pennsylvania,685619,0.6940,0.5510,621148,2710630,3722335,618656,6226813,8557457,5313,0.0251,571,22714
18,2021,8,Rhode Island,2232208,0.7150,0.6470,50800,253822,380866,50527,537152,805171,5074,0.0140,23,1638
18,2021,8,South Carolina,434182,0.5160,0.4340,168472,835522,1227953,171402,1914723,2725421,4147,0.1007,1070,10629
18,2021,8,South Dakota,2857691,0.5610,0.4910,30527,178277,225360,30462,376155,492909,4039,0.0000,0,1429
18,2021,8,Tennessee,13753861,0.4960,0.4180,190940,1077881,1582134,197507,2474561,3625068,4667,0.0862,1599,18543
18,2021,8,Texas,1522997,0.5710,0.4740,1162384,5157105,7433618,1195142,11716533,17253052,5464,0.1400,7047,50324
18,2021,8,Utah,423736,0.5630,0.4750,140373,563601,819019,142918,1247510,1838515,4615,0.0593,231,3896
18,2021,8,Vermont,4887531,0.7610,0.6790,40859,161024,221606,42119,353116,478047,4455,0.0000,0,1078
18,2021,8,Virginia,3142587,0.6530,0.5730,369595,1744606,2772093,376373,3781239,6079409,5568,0.0374,508,13600
18,2021,8,Washington,4581633,0.5860,0.5400,254580,1202740,1684907,262569,2583761,3622115,6673,0.0531,639,12025
18,2021,8,West Virginia,710603,0.6780,0.6020,400707,1712962,2465876,402732,3677028,5412272,3948,0.0876,207,2364
18,2021,8,Wisconsin,223590,0.4710,0.3970,41513,312746,356102,39979,689000,784785,4537,0.0316,302,9568
18,2021,8,Wyoming,2089852,0.4530,0.3860,20125,97518,105885,21251,219969,236813,4130,0.0666,67,1006
